page-link,name,price,adresse,image-link,devise,quartier,ville,pays
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-1963021,Poulets,2400,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1963021_uploaded_image2_1587139946.64.jpeg""); width: 406px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-1963033,Poulets,2400,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1963033_uploaded_image2_1587140018.43.jpeg""); width: 406px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-nes-le-8-avril-1971696,Poussins nés le 8 avril,650,"Saly, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_1971696_uploaded_image1_1587287294.47.jpeg""); width: 441px;",CFA,"Saly,","Saly,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-brahman-1975396,Couple Brahman,Prixsur,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/1975396_uploaded_image1_1587342507.59.jpeg""); width: 550px;",demande,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-1988804,Poulets de chair,2500,"Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1988804_uploaded_image2_1587553659.jpeg""); width: 451px;",CFA,"Dieuppeul-Derklé,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahman-colombia-1990096,Poussins  brahman colombia,Prixsur,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/1990096_uploaded_image2_1587571540.jpeg""); width: 610px;",demande,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-1992182,Pigeon,35000,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_1992182_uploaded_image1_1587592805.jpg""); width: 369px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-laor-1995115,Couple Laor,50000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1995115_uploaded_image2_1587645382.jpeg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-1995134,Pigeons,50000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1995134_uploaded_image2_1587645507.jpeg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-laor-1995183,Couple  Laor,50000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/1995183_uploaded_image2_1587645918.jpeg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-laor-1995210,Couple Laor,50000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_1995210_uploaded_image1_1587646147.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/oie-1997244,Oie,35000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_1997244_uploaded_image1_1587667066.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-2001942,Poulets,3000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2001942_uploaded_image3_1587735662.67.jpeg""); width: 638px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-a-vendre-et-oeufs-2002375,Poulets à vendre et oeufs,2200,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2002375_uploaded_image2_1587741273.jpeg""); width: 546px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-2021584,Poulet,4200,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2021584_uploaded_image1_1588073587.jpg""); width: 567px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeon-cravate-2082389,Couple Pigeon Cravate,30000,"Cambérène, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2082389_uploaded_image2_1588989026.jpeg""); width: 370px;",CFA,"Cambérène,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-bleu-hollandais-2106379,Poulet Bleu hollandais,30000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2106379_uploaded_image2_1592468165.jpeg""); width: 519px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-2132014,Poulet,3000,"Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2132014_uploaded_image1_1589793253.jpg""); width: 431px;",CFA,Dakar,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-male-2172605,Poulet mâle,2200,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2172605_uploaded_image1_1590453736.jpg""); width: 555px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-lavande-2203490,Pigeon lavande,35000,"Cambérène, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2203490_uploaded_image1_1590929887.jpg""); width: 370px;",CFA,"Cambérène,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-2218341,poulet,2500,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2218341_uploaded_image1_1591159723.jpg""); width: 426px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-2221308,Lapin,15000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2221308_uploaded_image2_1591193546.jpeg""); width: 537px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-2221541,Lapin,20000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2221541_uploaded_image2_1591196082.jpeg""); width: 537px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-angora-francaise-2223516,Lapins Angora française,15000,"HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2223516_uploaded_image2_1591222380.jpeg""); width: 369px;",CFA,"HLM,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-2229912,Lapins,15000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2229912_uploaded_image2_1591309428.jpeg""); width: 369px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahmane-2257183,Poussin brahmane,12500,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2257183_uploaded_image1_1591743270.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahmane-2257189,Poussin brahmane,12500,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2257189_uploaded_image1_1591743386.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/jeunes-males-brahman-2258568,Jeunes mâles brahman,Prixsur,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2258568_uploaded_image1_1591778766.jpg""); width: 610px;",demande,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-bramane-productrice-2263150,Couple bramane productrice,65000,"Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2263150_uploaded_image2_1591826889.jpeg""); width: 577px;",CFA,"Rufisque,","Rufisque,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/culbita-rakovni-2270078,Culbita rakovni,40000,"Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2270078_uploaded_image2_1591913628.67.jpeg""); width: 535px;",CFA,"Mermoz-Sacré-Cœur,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-coucou-2283626,Cochin coucou,40000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2283626_uploaded_image1_1592152112.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-2283654,Cochin,40000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2283654_uploaded_image1_1592152413.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-2284382,Poules,40000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2284382_uploaded_image1_1592163164.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-2284393,Poulet,40000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2284393_uploaded_image1_1592163359.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-2289615,Poulet de chair,3000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2289615_uploaded_image1_1592241607.jpg""); width: 528px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-lapereaux-2297368,Lapin - lapereaux,20000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2297368_uploaded_image2_1592352690.jpeg""); width: 537px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cauchoix-pair-2321095,Cauchoix pair,70000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2321095_uploaded_image1_1592725829.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2321099,Pigeons,60000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2321099_uploaded_image1_1592725966.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahmane-blanc-2321103,Poussins Brahmane blanc,10000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2321103_uploaded_image1_1592726101.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paon-pigeon-2323541,Paon - pigeon,35000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2323541_uploaded_image1_1592764212.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2323545,Pigeons,70000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2323545_uploaded_image1_1592764300.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lince-2323612,Lince,70000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2323612_uploaded_image1_1592765525.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-bleu-hollande-2336310,Poules bleu Hollande,2000,"Diourbel, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2336310_uploaded_image1_1592955606.jpg""); width: 436px;",CFA,"Diourbel,","Diourbel,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-2349641,Lapins,50000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2349641_uploaded_image2_1593167062.jpeg""); width: 605px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-de-race-2351149,Poule de race,15000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2351149_uploaded_image2_1593181471.jpeg""); width: 369px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/colvert-2373373,Colvert,25000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2373373_uploaded_image2_1593556758.jpeg""); width: 369px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cailles-2394348,Cailles,12500,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2394348_uploaded_image1_1593899461.jpg""); width: 369px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahman-2397001,Poussins Brahman,Prixsur,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2397001_uploaded_image2_1593963656.jpeg""); width: 610px;",demande,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahmane-2421069,Poussin brahmane,12500,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2421069_uploaded_image1_1594340902.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2421679,Pigeons,40000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/2421679_uploaded_image2_1594369563.jpeg""); width: 369px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-2429419,Lapins,20000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2429419_uploaded_image2_1607288946.jpeg""); width: 440px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-2450669,Poulet,3000,"Patte d'oie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2450669_uploaded_image1_1594987392.jpg""); width: 406px;",CFA,Patte,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-2455108,Poussîns,480,"Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2455108_uploaded_image1_1595083998.jpg""); width: 425px;",CFA,Dakar,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-2463056,Pigeon voyageur,Prixsur,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2463056_uploaded_image2_1595273844.jpeg""); width: 607px;",demande,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulant-de-pomerani-male-2499730,Pigeon boulant de pomerani mâle,50000,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2499730_uploaded_image2_1596141953.jpeg""); width: 392px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-femelle-2501399,Lapin femelle,25000,"Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2501399_uploaded_image1_1596221963.jpg""); width: 369px;",CFA,"Fass,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-2505095,Pigeon voyageur,7000,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2505095_uploaded_image2_1596378142.jpeg""); width: 385px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-2507523,Pigeon voyageur,7000,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2507523_uploaded_image2_1596456277.jpeg""); width: 385px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paons-2511822,Paons,5000,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2511822_uploaded_image2_1596551450.jpeg""); width: 385px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahman-colombia-2513890,Poussins brahman colombia,Prixsur,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2513890_uploaded_image1_1596608950.jpg""); width: 610px;",demande,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-allemand-2516109,Pigeon allemand,50000,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2516109_uploaded_image1_1596644250.jpg""); width: 387px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-oeuf-2516606,Poulet - oeuf,Prixsur,"Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2516606_uploaded_image2_1596653483.jpeg""); width: 450px;",demande,Hann,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2521008,Pigeons,Prixsur,"Mboro, Sénégal","background-image: url(""https://images.coinafrique.com/2521008_uploaded_image2_1596768860.jpeg""); width: 534px;",demande,"Mboro,","Mboro,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-2541503,Lapin nain,30000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2541503_uploaded_image2_1597357354.jpeg""); width: 458px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-2541523,Lapin nain,35000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2541523_uploaded_image2_1597358027.jpeg""); width: 549px;",CFA,Parcelle,"Dakar,",Sénégal
